Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
17/05/20;So.;u.U.;Athletic;Leganés;;;;;;
17/05/20;So.;u.U.;Real Betis;Alavés;;;;;;
17/05/20;So.;u.U.;Barcelona;Osasuna;;;;;;
17/05/20;So.;u.U.;Eibar;Valladolid;;;;;;
17/05/20;So.;u.U.;Getafe;Atlético;;;;;;
17/05/20;So.;u.U.;Valencia;Espanyol;;;;;;
17/05/20;So.;u.U.;R. Sociedad;Sevilla;;;;;;
17/05/20;So.;u.U.;Real Madrid;Villarreal;;;;;;
41.KHW
24/05/20;So.;u.U.;Sevilla;Valencia;;;;;;
24/05/20;So.;u.U.;Osasuna;Mallorca;;;;;;
24/05/20;So.;u.U.;Levante;Getafe;;;;;;
24/05/20;So.;u.U.;Leganés;Real Madrid;;;;;;
24/05/20;So.;u.U.;Granada;Athletic;;;;;;
24/05/20;So.;u.U.;Espanyol;Celta Vigo;;;;;;
24/05/20;So.;u.U.;Atlético;R. Sociedad;;;;;;
24/05/20;So.;u.U.;Alavés;Barcelona;;;;;;
24/05/20;So.;u.U.;Valladolid;Real Betis;;;;;;
24/05/20;So.;u.U.;Villarreal;Eibar;;;;;;

Info:;Europa/Spanien/LaLiga 2019
Kürzeln:;u.U. = unbestimmte Uhrzeit
;v.S. = verschobenes Spiel
;f.E. = festgelegtes Ergebnis
;f.H. = festgelegter Heimsieg
;f.A. = festgelegter Auswärtssieg
;n.V. = nach Verlängerung
;n.E. = nach Elfmeterschießen
;KHW = Kalenderhalbwochen
