Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
24/02/19;So.;13:30;Regensburg;Hamburg;0:1;2:1;;3.31;3.42;2.11
24/02/19;So.;13:30;Magdeburg;Paderborn;1:0;1:1;;2.56;3.51;2.53
24/02/19;So.;13:30;Aue;Duisburg;0:0;0:0;;2.31;3.22;3.06
17.KHW
27/02/19;Mi.;19:30;Aue;Köln;0:1;0:1;;5.82;4.25;1.51
18.KHW
01/03/19;Fr.;18:30;Kiel;Union Berlin;0:1;0:2;;2.49;3.33;2.71
01/03/19;Fr.;18:30;Duisburg;Magdeburg;0:0;1:0;;2.99;3.21;2.36
02/03/19;Sa.;13:00;Heidenheim;Regensburg;0:1;1:2;;2.24;3.43;3.01
02/03/19;Sa.;13:00;Paderborn;St. Pauli;0:0;0:1;;1.80;3.85;3.91
02/03/19;Sa.;13:00;Sandhausen;Aue;0:1;0:3;;2.07;3.11;3.75
03/03/19;So.;13:30;Dresden;Bochum;1:2;2:2;;2.60;3.38;2.56
03/03/19;So.;13:30;Ingolstadt;Köln;0:1;1:2;;4.24;3.62;1.79
03/03/19;So.;13:30;Bielefeld;Darmstadt;1:0;1:0;;2.03;3.35;3.60
04/03/19;Mo.;20:30;Hamburg;Fürth;0:0;1:0;;1.40;4.46;7.65
20.KHW
08/03/19;Fr.;18:30;Bochum;Heidenheim;0:0;1:0;;2.02;3.54;3.42
08/03/19;Fr.;18:30;Union Berlin;Ingolstadt;1:0;2:0;;1.82;3.32;4.56
09/03/19;Sa.;13:00;Köln;Bielefeld;2:0;5:1;;1.39;4.84;6.88
09/03/19;Sa.;13:00;Regensburg;Duisburg;1:0;1:1;;1.62;4.02;4.92
09/03/19;Sa.;13:00;Darmstadt;Kiel;2:1;3:2;;2.79;3.38;2.40
09/03/19;Sa.;13:00;Aue;Paderborn;1:0;2:1;;3.12;3.60;2.12
10/03/19;So.;13:30;St. Pauli;Hamburg;0:1;0:4;;3.24;3.17;2.24
10/03/19;So.;13:30;Magdeburg;Sandhausen;0:0;0:1;;2.31;2.98;3.31
22.KHW
15/03/19;Fr.;18:30;Heidenheim;Union Berlin;0:1;2:1;;3.15;3.34;2.21
15/03/19;Fr.;18:30;Kiel;Aue;2:1;5:1;;1.69;3.95;4.43
16/03/19;Sa.;13:00;Hamburg;Darmstadt;2:0;2:3;;1.54;3.88;6.20
16/03/19;Sa.;13:00;Sandhausen;St. Pauli;2:0;4:0;;2.67;3.05;2.72
16/03/19;Sa.;13:00;Dresden;Magdeburg;0:1;1:1;;2.27;3.22;3.12
17/03/19;So.;13:30;Bielefeld;Bochum;0:0;3:1;;2.56;3.37;2.62
17/03/19;So.;13:30;Paderborn;Ingolstadt;0:0;3:1;;2.00;3.52;3.50
18/03/19;Mo.;20:30;Regensburg;Fürth;0:0;0:2;;1.72;3.75;4.48
26.KHW
29/03/19;Fr.;18:30;St. Pauli;Duisburg;0:0;0:0;;1.77;3.58;4.42
29/03/19;Fr.;18:30;Magdeburg;Heidenheim;0:0;0:0;;2.38;3.21;2.96
30/03/19;Sa.;13:00;Union Berlin;Paderborn;0:1;1:3;;1.81;3.88;3.87
30/03/19;Sa.;13:00;Darmstadt;Regensburg;0:0;1:1;;2.73;3.42;2.43
30/03/19;Sa.;13:00;Bochum;Hamburg;0:0;0:0;;4.03;3.52;1.86
31/03/19;So.;13:30;Köln;Kiel;2:0;4:0;;1.41;4.97;6.23
31/03/19;So.;13:30;Fürth;Bielefeld;2:0;2:2;;2.71;3.20;2.57
31/03/19;So.;13:30;Ingolstadt;Sandhausen;1:0;1:2;;1.90;3.24;4.27
01/04/19;Mo.;20:30;Aue;Dresden;1:0;1:3;;2.42;3.29;2.83
27.KHW
04/04/19;Do.;19:00;Fürth;Dresden;0:0;0:0;;2.61;3.24;2.65
28.KHW
05/04/19;Fr.;18:30;Bielefeld;Aue;1:0;2:1;;1.86;3.65;3.88
05/04/19;Fr.;18:30;Regensburg;Bochum;0:0;2:1;;1.98;3.64;3.46
06/04/19;Sa.;13:00;Kiel;St. Pauli;0:1;2:1;;1.83;3.81;3.82
06/04/19;Sa.;13:00;Duisburg;Ingolstadt;0:1;2:4;;3.16;3.23;2.25
06/04/19;Sa.;13:00;Sandhausen;Paderborn;1:0;1:1;;2.62;3.43;2.52
07/04/19;So.;13:30;Heidenheim;Köln;0:2;0:2;;4.61;4.10;1.64
07/04/19;So.;13:30;Dresden;Union Berlin;0:0;0:0;;3.94;3.54;1.88
07/04/19;So.;13:30;Fürth;Darmstadt;0:0;2:1;;2.65;3.15;2.66
08/04/19;Mo.;20:30;Hamburg;Magdeburg;1:0;1:2;;1.63;3.60;5.60
29.KHW
10/04/19;Mi.;18:30;Duisburg;Köln;2:1;4:4;;6.97;5.00;1.38
30.KHW
